timestamp,ticker,asset,flow_usd_m
2024-07-23,ETHA,ETH,266.5
2024-07-23,FETH,ETH,71.3
2024-07-23,ETHW,ETH,204.0
2024-07-23,TETH,ETH,7.5
2024-07-23,ETHV,ETH,7.6
2024-07-23,QETH,ETH,5.5
2024-07-23,EZET,ETH,13.2
2024-07-23,ETHE,ETH,-484.1
2024-07-23,ETH,ETH,15.1
2024-07-24,ETHA,ETH,17.4
2024-07-24,FETH,ETH,74.5
2024-07-24,ETHW,ETH,29.6
2024-07-24,TETH,ETH,0.0
2024-07-24,ETHV,ETH,19.8
2024-07-24,QETH,ETH,2.5
2024-07-24,EZET,ETH,3.9
2024-07-24,ETHE,ETH,-326.9
2024-07-24,ETH,ETH,45.9
2024-07-25,ETHA,ETH,70.9
2024-07-25,FETH,ETH,34.3
2024-07-25,ETHW,ETH,16.3
2024-07-25,TETH,ETH,0.0
2024-07-25,ETHV,ETH,8.0
2024-07-25,QETH,ETH,6.2
2024-07-25,EZET,ETH,0.0
2024-07-25,ETHE,ETH,-346.2
2024-07-25,ETH,ETH,58.1
2024-07-26,ETHA,ETH,87.2
2024-07-26,FETH,ETH,39.3
2024-07-26,ETHW,ETH,16.0
2024-07-26,TETH,ETH,0.0
2024-07-26,ETHV,ETH,0.0
2024-07-26,QETH,ETH,0.0
2024-07-26,EZET,ETH,6.2
2024-07-26,ETHE,ETH,-356.3
2024-07-26,ETH,ETH,44.9
2024-07-29,ETHA,ETH,58.2
2024-07-29,FETH,ETH,24.8
2024-07-29,ETHW,ETH,10.4
2024-07-29,TETH,ETH,0.0
2024-07-29,ETHV,ETH,10.9
2024-07-29,QETH,ETH,0.0
2024-07-29,EZET,ETH,2.5
2024-07-29,ETHE,ETH,-210.0
2024-07-29,ETH,ETH,4.9
2024-07-30,ETHA,ETH,118.0
2024-07-30,FETH,ETH,16.4
2024-07-30,ETHW,ETH,3.5
2024-07-30,TETH,ETH,0.0
2024-07-30,ETHV,ETH,0.0
2024-07-30,QETH,ETH,0.0
2024-07-30,EZET,ETH,3.7
2024-07-30,ETHE,ETH,-120.3
2024-07-30,ETH,ETH,12.4
2024-07-31,ETHA,ETH,5.0
2024-07-31,FETH,ETH,18.8
2024-07-31,ETHW,ETH,4.7
2024-07-31,TETH,ETH,3.3
2024-07-31,ETHV,ETH,4.8
2024-07-31,QETH,ETH,0.0
2024-07-31,EZET,ETH,0.0
2024-07-31,ETHE,ETH,-133.3
2024-07-31,ETH,ETH,19.5
2024-08-01,ETHA,ETH,89.6
2024-08-01,FETH,ETH,11.7
2024-08-01,ETHW,ETH,3.4
2024-08-01,TETH,ETH,0.0
2024-08-01,ETHV,ETH,0.0
2024-08-01,QETH,ETH,0.0
2024-08-01,EZET,ETH,0.0
2024-08-01,ETHE,ETH,-78.0
2024-08-01,ETH,ETH,0.0
2024-08-02,ETHA,ETH,0.0
2024-08-02,FETH,ETH,6.0
2024-08-02,ETHW,ETH,0.0
2024-08-02,TETH,ETH,0.0
2024-08-02,ETHV,ETH,0.0
2024-08-02,QETH,ETH,0.0
2024-08-02,EZET,ETH,1.1
2024-08-02,ETHE,ETH,-61.4
2024-08-02,ETH,ETH,0.0
2024-08-05,ETHA,ETH,47.1
2024-08-05,FETH,ETH,16.2
2024-08-05,ETHW,ETH,7.2
2024-08-05,TETH,ETH,0.0
2024-08-05,ETHV,ETH,16.6
2024-08-05,QETH,ETH,0.0
2024-08-05,EZET,ETH,0.9
2024-08-05,ETHE,ETH,-46.8
2024-08-05,ETH,ETH,7.6
2024-08-06,ETHA,ETH,109.9
2024-08-06,FETH,ETH,22.5
2024-08-06,ETHW,ETH,0.0
2024-08-06,TETH,ETH,0.0
2024-08-06,ETHV,ETH,0.0
2024-08-06,QETH,ETH,0.0
2024-08-06,EZET,ETH,1.0
2024-08-06,ETHE,ETH,-39.7
2024-08-06,ETH,ETH,4.7
2024-08-07,ETHA,ETH,0.0
2024-08-07,FETH,ETH,4.7
2024-08-07,ETHW,ETH,1.7
2024-08-07,TETH,ETH,0.0
2024-08-07,ETHV,ETH,0.0
2024-08-07,QETH,ETH,0.0
2024-08-07,EZET,ETH,1.8
2024-08-07,ETHE,ETH,-31.9
2024-08-07,ETH,ETH,0.0
2024-08-08,ETHA,ETH,11.7
2024-08-08,FETH,ETH,-2.6
2024-08-08,ETHW,ETH,2.8
2024-08-08,TETH,ETH,0.0
2024-08-08,ETHV,ETH,0.0
2024-08-08,QETH,ETH,0.0
2024-08-08,EZET,ETH,0.0
2024-08-08,ETHE,ETH,-19.8
2024-08-08,ETH,ETH,5.0
2024-08-09,ETHA,ETH,19.6
2024-08-09,FETH,ETH,3.9
2024-08-09,ETHW,ETH,0.0
2024-08-09,TETH,ETH,0.0
2024-08-09,ETHV,ETH,0.0
2024-08-09,QETH,ETH,0.0
2024-08-09,EZET,ETH,0.0
2024-08-09,ETHE,ETH,-41.7
2024-08-09,ETH,ETH,2.4
2024-08-12,ETHA,ETH,0.0
2024-08-12,FETH,ETH,4.0
2024-08-12,ETHW,ETH,2.9
2024-08-12,TETH,ETH,0.0
2024-08-12,ETHV,ETH,-2.9
2024-08-12,QETH,ETH,0.0
2024-08-12,EZET,ETH,1.0
2024-08-12,ETHE,ETH,0.0
2024-08-12,ETH,ETH,0.0
2024-08-13,ETHA,ETH,49.1
2024-08-13,FETH,ETH,5.4
2024-08-13,ETHW,ETH,0.0
2024-08-13,TETH,ETH,0.0
2024-08-13,ETHV,ETH,0.0
2024-08-13,QETH,ETH,0.8
2024-08-13,EZET,ETH,0.0
2024-08-13,ETHE,ETH,-31.0
2024-08-13,ETH,ETH,0.0
2024-08-14,ETHA,ETH,16.1
2024-08-14,FETH,ETH,6.6
2024-08-14,ETHW,ETH,2.7
2024-08-14,TETH,ETH,0.0
2024-08-14,ETHV,ETH,0.0
2024-08-14,QETH,ETH,0.0
2024-08-14,EZET,ETH,0.0
2024-08-14,ETHE,ETH,-16.9
2024-08-14,ETH,ETH,2.3
2024-08-15,ETHA,ETH,0.8
2024-08-15,FETH,ETH,2.5
2024-08-15,ETHW,ETH,0.0
2024-08-15,TETH,ETH,0.0
2024-08-15,ETHV,ETH,0.0
2024-08-15,QETH,ETH,0.0
2024-08-15,EZET,ETH,0.0
2024-08-15,ETHE,ETH,-42.5
2024-08-15,ETH,ETH,0.0
2024-08-16,ETHA,ETH,10.3
2024-08-16,FETH,ETH,7.2
2024-08-16,ETHW,ETH,0.0
2024-08-16,TETH,ETH,0.0
2024-08-16,ETHV,ETH,-4.8
2024-08-16,QETH,ETH,0.0
2024-08-16,EZET,ETH,0.0
2024-08-16,ETHE,ETH,-27.7
2024-08-16,ETH,ETH,0.0
2024-08-19,ETHA,ETH,0.0
2024-08-19,FETH,ETH,0.0
2024-08-19,ETHW,ETH,1.9
2024-08-19,TETH,ETH,0.0
2024-08-19,ETHV,ETH,0.0
2024-08-19,QETH,ETH,0.0
2024-08-19,EZET,ETH,0.0
2024-08-19,ETHE,ETH,-20.3
2024-08-19,ETH,ETH,4.9
2024-08-20,ETHA,ETH,26.8
2024-08-20,FETH,ETH,0.0
2024-08-20,ETHW,ETH,3.7
2024-08-20,TETH,ETH,0.0
2024-08-20,ETHV,ETH,0.0
2024-08-20,QETH,ETH,0.0
2024-08-20,EZET,ETH,0.0
2024-08-20,ETHE,ETH,-37.0
2024-08-20,ETH,ETH,0.0
2024-08-21,ETHA,ETH,0.0
2024-08-21,FETH,ETH,7.9
2024-08-21,ETHW,ETH,0.0
2024-08-21,TETH,ETH,0.0
2024-08-21,ETHV,ETH,0.0
2024-08-21,QETH,ETH,0.0
2024-08-21,EZET,ETH,1.0
2024-08-21,ETHE,ETH,-31.1
2024-08-21,ETH,ETH,4.2
2024-08-22,ETHA,ETH,0.0
2024-08-22,FETH,ETH,14.3
2024-08-22,ETHW,ETH,0.0
2024-08-22,TETH,ETH,0.0
2024-08-22,ETHV,ETH,1.0
2024-08-22,QETH,ETH,0.0
2024-08-22,EZET,ETH,0.0
2024-08-22,ETHE,ETH,-19.8
2024-08-22,ETH,ETH,3.7
2024-08-23,ETHA,ETH,0.0
2024-08-23,FETH,ETH,0.7
2024-08-23,ETHW,ETH,1.4
2024-08-23,TETH,ETH,0.0
2024-08-23,ETHV,ETH,2.0
2024-08-23,QETH,ETH,0.0
2024-08-23,EZET,ETH,0.0
2024-08-23,ETHE,ETH,-9.8
2024-08-23,ETH,ETH,0.0
2024-08-26,ETHA,ETH,0.0
2024-08-26,FETH,ETH,-2.7
2024-08-26,ETHW,ETH,0.0
2024-08-26,TETH,ETH,0.0
2024-08-26,ETHV,ETH,0.0
2024-08-26,QETH,ETH,0.0
2024-08-26,EZET,ETH,-1.0
2024-08-26,ETHE,ETH,-9.5
2024-08-26,ETH,ETH,0.0
2024-08-27,ETHA,ETH,0.0
2024-08-27,FETH,ETH,3.9
2024-08-27,ETHW,ETH,1.9
2024-08-27,TETH,ETH,0.0
2024-08-27,ETHV,ETH,0.0
2024-08-27,QETH,ETH,0.0
2024-08-27,EZET,ETH,0.0
2024-08-27,ETHE,ETH,-9.2
2024-08-27,ETH,ETH,0.0
2024-08-28,ETHA,ETH,8.4
2024-08-28,FETH,ETH,1.3
2024-08-28,ETHW,ETH,0.0
2024-08-28,TETH,ETH,0.0
2024-08-28,ETHV,ETH,0.0
2024-08-28,QETH,ETH,0.0
2024-08-28,EZET,ETH,0.0
2024-08-28,ETHE,ETH,-3.8
2024-08-28,ETH,ETH,0.0
2024-08-29,ETHA,ETH,0.0
2024-08-29,FETH,ETH,0.0
2024-08-29,ETHW,ETH,0.0
2024-08-29,TETH,ETH,0.0
2024-08-29,ETHV,ETH,0.0
2024-08-29,QETH,ETH,0.0
2024-08-29,EZET,ETH,0.0
2024-08-29,ETHE,ETH,-5.3
2024-08-29,ETH,ETH,3.6
2024-08-30,ETHA,ETH,0.0
2024-08-30,FETH,ETH,0.0
2024-08-30,ETHW,ETH,0.0
2024-08-30,TETH,ETH,0.0
2024-08-30,ETHV,ETH,0.0
2024-08-30,QETH,ETH,0.0
2024-08-30,EZET,ETH,0.0
2024-08-30,ETHE,ETH,0.0
2024-08-30,ETH,ETH,0.0
2024-09-03,ETHA,ETH,0.0
2024-09-03,FETH,ETH,4.9
2024-09-03,ETHW,ETH,0.0
2024-09-03,TETH,ETH,0.0
2024-09-03,ETHV,ETH,0.0
2024-09-03,QETH,ETH,0.0
2024-09-03,EZET,ETH,0.0
2024-09-03,ETHE,ETH,-52.3
2024-09-03,ETH,ETH,0.0
2024-09-04,ETHA,ETH,0.0
2024-09-04,FETH,ETH,0.0
2024-09-04,ETHW,ETH,0.0
2024-09-04,TETH,ETH,0.0
2024-09-04,ETHV,ETH,0.0
2024-09-04,QETH,ETH,0.0
2024-09-04,EZET,ETH,0.0
2024-09-04,ETHE,ETH,-40.6
2024-09-04,ETH,ETH,3.1
2024-09-05,ETHA,ETH,0.0
2024-09-05,FETH,ETH,0.0
2024-09-05,ETHW,ETH,0.0
2024-09-05,TETH,ETH,0.0
2024-09-05,ETHV,ETH,0.0
2024-09-05,QETH,ETH,0.0
2024-09-05,EZET,ETH,0.0
2024-09-05,ETHE,ETH,-7.4
2024-09-05,ETH,ETH,7.2
2024-09-06,ETHA,ETH,4.7
2024-09-06,FETH,ETH,0.0
2024-09-06,ETHW,ETH,0.0
2024-09-06,TETH,ETH,0.0
2024-09-06,ETHV,ETH,0.0
2024-09-06,QETH,ETH,0.0
2024-09-06,EZET,ETH,0.0
2024-09-06,ETHE,ETH,-10.7
2024-09-06,ETH,ETH,0.0
2024-09-09,ETHA,ETH,0.0
2024-09-09,FETH,ETH,7.6
2024-09-09,ETHW,ETH,1.8
2024-09-09,TETH,ETH,0.0
2024-09-09,ETHV,ETH,0.0
2024-09-09,QETH,ETH,0.0
2024-09-09,EZET,ETH,0.0
2024-09-09,ETHE,ETH,-22.6
2024-09-09,ETH,ETH,8.0
2024-09-10,ETHA,ETH,4.3
2024-09-10,FETH,ETH,7.1
2024-09-10,ETHW,ETH,0.0
2024-09-10,TETH,ETH,0.0
2024-09-10,ETHV,ETH,0.0
2024-09-10,QETH,ETH,0.0
2024-09-10,EZET,ETH,0.0
2024-09-10,ETHE,ETH,0.0
2024-09-10,ETH,ETH,0.0
2024-09-11,ETHA,ETH,0.0
2024-09-11,FETH,ETH,1.2
2024-09-11,ETHW,ETH,0.0
2024-09-11,TETH,ETH,0.0
2024-09-11,ETHV,ETH,-1.7
2024-09-11,QETH,ETH,0.0
2024-09-11,EZET,ETH,0.0
2024-09-11,ETHE,ETH,0.0
2024-09-11,ETH,ETH,0.0
2024-09-12,ETHA,ETH,0.0
2024-09-12,FETH,ETH,0.0
2024-09-12,ETHW,ETH,0.0
2024-09-12,TETH,ETH,0.0
2024-09-12,ETHV,ETH,0.0
2024-09-12,QETH,ETH,0.0
2024-09-12,EZET,ETH,0.0
2024-09-12,ETHE,ETH,-20.1
2024-09-12,ETH,ETH,0.0
2024-09-13,ETHA,ETH,3.7
2024-09-13,FETH,ETH,0.0
2024-09-13,ETHW,ETH,5.2
2024-09-13,TETH,ETH,0.0
2024-09-13,ETHV,ETH,0.0
2024-09-13,QETH,ETH,0.0
2024-09-13,EZET,ETH,0.0
2024-09-13,ETHE,ETH,-7.4
2024-09-13,ETH,ETH,0.0
2024-09-16,ETHA,ETH,4.2
2024-09-16,FETH,ETH,0.0
2024-09-16,ETHW,ETH,-2.1
2024-09-16,TETH,ETH,0.0
2024-09-16,ETHV,ETH,0.0
2024-09-16,QETH,ETH,0.0
2024-09-16,EZET,ETH,0.0
2024-09-16,ETHE,ETH,-13.8
2024-09-16,ETH,ETH,2.3
2024-09-17,ETHA,ETH,0.0
2024-09-17,FETH,ETH,0.0
2024-09-17,ETHW,ETH,0.0
2024-09-17,TETH,ETH,0.0
2024-09-17,ETHV,ETH,0.0
2024-09-17,QETH,ETH,0.0
2024-09-17,EZET,ETH,0.0
2024-09-17,ETHE,ETH,-17.9
2024-09-17,ETH,ETH,2.8
2024-09-18,ETHA,ETH,4.9
2024-09-18,FETH,ETH,0.0
2024-09-18,ETHW,ETH,0.0
2024-09-18,TETH,ETH,0.0
2024-09-18,ETHV,ETH,0.0
2024-09-18,QETH,ETH,0.0
2024-09-18,EZET,ETH,0.0
2024-09-18,ETHE,ETH,-14.7
2024-09-18,ETH,ETH,0.0
2024-09-19,ETHA,ETH,5.2
2024-09-19,FETH,ETH,0.0
2024-09-19,ETHW,ETH,0.0
2024-09-19,TETH,ETH,0.0
2024-09-19,ETHV,ETH,0.0
2024-09-19,QETH,ETH,0.0
2024-09-19,EZET,ETH,0.0
2024-09-19,ETHE,ETH,0.0
2024-09-19,ETH,ETH,0.0
2024-09-20,ETHA,ETH,0.0
2024-09-20,FETH,ETH,0.0
2024-09-20,ETHW,ETH,0.0
2024-09-20,TETH,ETH,0.0
2024-09-20,ETHV,ETH,0.0
2024-09-20,QETH,ETH,0.0
2024-09-20,EZET,ETH,0.0
2024-09-20,ETHE,ETH,0.0
2024-09-20,ETH,ETH,2.9
2024-09-23,ETHA,ETH,0.0
2024-09-23,FETH,ETH,0.0
2024-09-23,ETHW,ETH,1.3
2024-09-23,TETH,ETH,0.0
2024-09-23,ETHV,ETH,0.0
2024-09-23,QETH,ETH,0.0
2024-09-23,EZET,ETH,0.0
2024-09-23,ETHE,ETH,-80.6
2024-09-23,ETH,ETH,0.0
2024-09-24,ETHA,ETH,59.3
2024-09-24,FETH,ETH,0.0
2024-09-24,ETHW,ETH,0.0
2024-09-24,TETH,ETH,0.0
2024-09-24,ETHV,ETH,1.9
2024-09-24,QETH,ETH,1.3
2024-09-24,EZET,ETH,0.0
2024-09-24,ETHE,ETH,0.0
2024-09-24,ETH,ETH,0.0
2024-09-25,ETHA,ETH,9.4
2024-09-25,FETH,ETH,6.4
2024-09-25,ETHW,ETH,0.0
2024-09-25,TETH,ETH,0.8
2024-09-25,ETHV,ETH,0.0
2024-09-25,QETH,ETH,0.0
2024-09-25,EZET,ETH,0.0
2024-09-25,ETHE,ETH,0.0
2024-09-25,ETH,ETH,26.6
2024-09-26,ETHA,ETH,15.3
2024-09-26,FETH,ETH,15.9
2024-09-26,ETHW,ETH,1.0
2024-09-26,TETH,ETH,0.7
2024-09-26,ETHV,ETH,1.0
2024-09-26,QETH,ETH,2.0
2024-09-26,EZET,ETH,0.0
2024-09-26,ETHE,ETH,-36.0
2024-09-26,ETH,ETH,0.0
2024-09-27,ETHA,ETH,11.5
2024-09-27,FETH,ETH,42.5
2024-09-27,ETHW,ETH,5.4
2024-09-27,TETH,ETH,1.4
2024-09-27,ETHV,ETH,2.0
2024-09-27,QETH,ETH,4.3
2024-09-27,EZET,ETH,0.0
2024-09-27,ETHE,ETH,-10.7
2024-09-27,ETH,ETH,2.3
2024-09-30,ETHA,ETH,11.0
2024-09-30,FETH,ETH,0.0
2024-09-30,ETHW,ETH,0.0
2024-09-30,TETH,ETH,0.0
2024-09-30,ETHV,ETH,0.0
2024-09-30,QETH,ETH,0.0
2024-09-30,EZET,ETH,0.0
2024-09-30,ETHE,ETH,-11.8
2024-09-30,ETH,ETH,0.0
2024-10-01,ETHA,ETH,0.0
2024-10-01,FETH,ETH,-25.0
2024-10-01,ETHW,ETH,-0.9
2024-10-01,TETH,ETH,1.2
2024-10-01,ETHV,ETH,2.7
2024-10-01,QETH,ETH,0.0
2024-10-01,EZET,ETH,0.0
2024-10-01,ETHE,ETH,-26.6
2024-10-01,ETH,ETH,0.0
2024-10-02,ETHA,ETH,18.0
2024-10-02,FETH,ETH,0.0
2024-10-02,ETHW,ETH,0.0
2024-10-02,TETH,ETH,0.0
2024-10-02,ETHV,ETH,0.0
2024-10-02,QETH,ETH,0.0
2024-10-02,EZET,ETH,1.8
2024-10-02,ETHE,ETH,-5.4
2024-10-02,ETH,ETH,0.0
2024-10-03,ETHA,ETH,12.1
2024-10-03,FETH,ETH,-0.6
2024-10-03,ETHW,ETH,0.0
2024-10-03,TETH,ETH,0.0
2024-10-03,ETHV,ETH,0.0
2024-10-03,QETH,ETH,0.0
2024-10-03,EZET,ETH,0.0
2024-10-03,ETHE,ETH,-14.7
2024-10-03,ETH,ETH,0.0
2024-10-04,ETHA,ETH,14.7
2024-10-04,FETH,ETH,0.0
2024-10-04,ETHW,ETH,0.9
2024-10-04,TETH,ETH,0.0
2024-10-04,ETHV,ETH,0.0
2024-10-04,QETH,ETH,0.0
2024-10-04,EZET,ETH,0.0
2024-10-04,ETHE,ETH,-8.2
2024-10-04,ETH,ETH,0.0
2024-10-07,ETHA,ETH,0.0
2024-10-07,FETH,ETH,0.0
2024-10-07,ETHW,ETH,0.0
2024-10-07,TETH,ETH,0.0
2024-10-07,ETHV,ETH,0.0
2024-10-07,QETH,ETH,0.0
2024-10-07,EZET,ETH,0.0
2024-10-07,ETHE,ETH,0.0
2024-10-07,ETH,ETH,0.0
2024-10-08,ETHA,ETH,0.0
2024-10-08,FETH,ETH,-3.6
2024-10-08,ETHW,ETH,-4.5
2024-10-08,TETH,ETH,0.0
2024-10-08,ETHV,ETH,0.0
2024-10-08,QETH,ETH,0.0
2024-10-08,EZET,ETH,0.0
2024-10-08,ETHE,ETH,0.0
2024-10-08,ETH,ETH,0.0
2024-10-09,ETHA,ETH,0.0
2024-10-09,FETH,ETH,0.0
2024-10-09,ETHW,ETH,0.0
2024-10-09,TETH,ETH,0.0
2024-10-09,ETHV,ETH,0.0
2024-10-09,QETH,ETH,0.0
2024-10-09,EZET,ETH,0.0
2024-10-09,ETHE,ETH,0.0
2024-10-09,ETH,ETH,0.0
2024-10-10,ETHA,ETH,17.8
2024-10-10,FETH,ETH,-3.5
2024-10-10,ETHW,ETH,-4.2
2024-10-10,TETH,ETH,0.0
2024-10-10,ETHV,ETH,0.0
2024-10-10,QETH,ETH,0.0
2024-10-10,EZET,ETH,0.0
2024-10-10,ETHE,ETH,-10.3
2024-10-10,ETH,ETH,3.3
2024-10-11,ETHA,ETH,0.0
2024-10-11,FETH,ETH,8.6
2024-10-11,ETHW,ETH,0.0
2024-10-11,TETH,ETH,0.0
2024-10-11,ETHV,ETH,0.0
2024-10-11,QETH,ETH,0.0
2024-10-11,EZET,ETH,0.0
2024-10-11,ETHE,ETH,-8.7
2024-10-11,ETH,ETH,0.0
2024-10-14,ETHA,ETH,14.3
2024-10-14,FETH,ETH,1.3
2024-10-14,ETHW,ETH,0.0
2024-10-14,TETH,ETH,0.4
2024-10-14,ETHV,ETH,0.0
2024-10-14,QETH,ETH,1.0
2024-10-14,EZET,ETH,0.0
2024-10-14,ETHE,ETH,0.0
2024-10-14,ETH,ETH,0.0
2024-10-15,ETHA,ETH,0.0
2024-10-15,FETH,ETH,2.6
2024-10-15,ETHW,ETH,0.0
2024-10-15,TETH,ETH,0.0
2024-10-15,ETHV,ETH,0.0
2024-10-15,QETH,ETH,0.0
2024-10-15,EZET,ETH,0.0
2024-10-15,ETHE,ETH,-15.3
2024-10-15,ETH,ETH,0.0
2024-10-16,ETHA,ETH,11.9
2024-10-16,FETH,ETH,8.5
2024-10-16,ETHW,ETH,0.0
2024-10-16,TETH,ETH,0.0
2024-10-16,ETHV,ETH,3.8
2024-10-16,QETH,ETH,0.0
2024-10-16,EZET,ETH,0.0
2024-10-16,ETHE,ETH,0.0
2024-10-16,ETH,ETH,0.0
2024-10-17,ETHA,ETH,23.6
2024-10-17,FETH,ETH,31.1
2024-10-17,ETHW,ETH,1.5
2024-10-17,TETH,ETH,2.3
2024-10-17,ETHV,ETH,0.0
2024-10-17,QETH,ETH,0.5
2024-10-17,EZET,ETH,0.0
2024-10-17,ETHE,ETH,-15.7
2024-10-17,ETH,ETH,5.1
2024-10-18,ETHA,ETH,0.0
2024-10-18,FETH,ETH,0.0
2024-10-18,ETHW,ETH,1.9
2024-10-18,TETH,ETH,0.0
2024-10-18,ETHV,ETH,0.0
2024-10-18,QETH,ETH,0.0
2024-10-18,EZET,ETH,0.0
2024-10-18,ETHE,ETH,0.0
2024-10-18,ETH,ETH,0.0
2024-10-21,ETHA,ETH,4.9
2024-10-21,FETH,ETH,0.0
2024-10-21,ETHW,ETH,0.0
2024-10-21,TETH,ETH,0.0
2024-10-21,ETHV,ETH,3.9
2024-10-21,QETH,ETH,0.0
2024-10-21,EZET,ETH,0.0
2024-10-21,ETHE,ETH,-29.6
2024-10-21,ETH,ETH,0.0
2024-10-22,ETHA,ETH,11.9
2024-10-22,FETH,ETH,0.0
2024-10-22,ETHW,ETH,0.0
2024-10-22,TETH,ETH,0.0
2024-10-22,ETHV,ETH,0.0
2024-10-22,QETH,ETH,0.0
2024-10-22,EZET,ETH,0.0
2024-10-22,ETHE,ETH,0.0
2024-10-22,ETH,ETH,0.0
2024-10-23,ETHA,ETH,0.0
2024-10-23,FETH,ETH,6.2
2024-10-23,ETHW,ETH,0.0
2024-10-23,TETH,ETH,1.6
2024-10-23,ETHV,ETH,0.0
2024-10-23,QETH,ETH,1.0
2024-10-23,EZET,ETH,0.0
2024-10-23,ETHE,ETH,-7.6
2024-10-23,ETH,ETH,0.0
2024-10-24,ETHA,ETH,2.3
2024-10-24,FETH,ETH,0.0
2024-10-24,ETHW,ETH,0.0
2024-10-24,TETH,ETH,0.0
2024-10-24,ETHV,ETH,0.0
2024-10-24,QETH,ETH,0.0
2024-10-24,EZET,ETH,0.0
2024-10-24,ETHE,ETH,0.0
2024-10-24,ETH,ETH,0.0
2024-10-25,ETHA,ETH,0.0
2024-10-25,FETH,ETH,0.0
2024-10-25,ETHW,ETH,0.0
2024-10-25,TETH,ETH,0.0
2024-10-25,ETHV,ETH,0.0
2024-10-25,QETH,ETH,0.0
2024-10-25,EZET,ETH,0.0
2024-10-25,ETHE,ETH,-19.2
2024-10-25,ETH,ETH,0.0
2024-10-28,ETHA,ETH,2.3
2024-10-28,FETH,ETH,5.0
2024-10-28,ETHW,ETH,0.0
2024-10-28,TETH,ETH,0.0
2024-10-28,ETHV,ETH,0.0
2024-10-28,QETH,ETH,0.0
2024-10-28,EZET,ETH,0.0
2024-10-28,ETHE,ETH,-8.4
2024-10-28,ETH,ETH,0.0
2024-10-29,ETHA,ETH,13.6
2024-10-29,FETH,ETH,0.0
2024-10-29,ETHW,ETH,0.0
2024-10-29,TETH,ETH,0.0
2024-10-29,ETHV,ETH,0.0
2024-10-29,QETH,ETH,0.0
2024-10-29,EZET,ETH,0.0
2024-10-29,ETHE,ETH,-6.0
2024-10-29,ETH,ETH,0.0
2024-10-30,ETHA,ETH,0.0
2024-10-30,FETH,ETH,5.3
2024-10-30,ETHW,ETH,-3.6
2024-10-30,TETH,ETH,2.7
2024-10-30,ETHV,ETH,0.0
2024-10-30,QETH,ETH,0.0
2024-10-30,EZET,ETH,0.0
2024-10-30,ETHE,ETH,0.0
2024-10-30,ETH,ETH,0.0
2024-10-31,ETHA,ETH,49.6
2024-10-31,FETH,ETH,0.0
2024-10-31,ETHW,ETH,0.0
2024-10-31,TETH,ETH,0.0
2024-10-31,ETHV,ETH,0.0
2024-10-31,QETH,ETH,0.0
2024-10-31,EZET,ETH,0.0
2024-10-31,ETHE,ETH,-36.6
2024-10-31,ETH,ETH,0.0
2024-11-01,ETHA,ETH,0.0
